date,open,high,low,close,volume,label
2016.07.20,106.11,107.423,105.818,107.176,117871,107.482
2016.07.21,107.177,107.482,105.411,105.78,163728,106.393
2016.07.22,105.775,106.393,105.557,106.171,113768,106.401
2016.07.24,106.1,106.401,106.096,106.275,10160,106.713
2016.07.25,106.276,106.713,105.55,105.583,103600,105.629
2016.07.26,105.582,105.629,103.981,104.841,139740,106.533
2016.07.27,104.838,106.533,104.805,104.913,172480,105.494
2016.07.28,104.913,105.494,103.365,104.823,142811,105.612
2016.07.29,104.825,105.612,101.96,102.056,191072,102.539
2016.07.31,102.248,102.539,101.999,102.324,10501,102.672
2016.08.01,102.321,102.672,102.105,102.302,113485,102.822
2016.08.02,102.302,102.822,100.668,101.069,130904,101.559
2016.08.03,101.065,101.559,100.738,101.335,114183,101.657
2016.08.04,101.331,101.657,100.851,101.19,109018,102.054
2016.08.05,101.192,102.054,100.862,101.782,93010,102.249
2016.08.07,101.851,102.249,101.851,102.044,8007,102.646
2016.08.08,102.043,102.646,101.9,102.273,78416,102.518
2016.08.09,102.276,102.518,101.78,101.917,72568,101.925
2016.08.10,101.917,101.925,100.957,101.128,94270,102.044
2016.08.11,101.132,102.044,101.013,101.816,76369,102.262
2016.08.12,101.818,102.262,100.823,101.268,93127,101.408
2016.08.14,101.135,101.408,101.125,101.249,5412,101.444
2016.08.15,101.249,101.444,100.862,101.254,82410,101.256
2016.08.16,101.256,101.256,99.531,100.16,130663,101.155
2016.08.17,100.159,101.155,99.671,99.886,126373,100.496
2016.08.18,99.885,100.496,99.635,100.123,128454,100.449
2016.08.19,100.125,100.449,100.016,100.151,90644,100.73
2016.08.21,100.621,100.73,100.271,100.551,11473,100.925
2016.08.22,100.551,100.925,100.203,100.262,102324,100.373
2016.08.23,100.262,100.373,99.931,100.287,95575,100.601
2016.08.24,100.288,100.601,100.085,100.558,89265,100.606
2016.08.25,100.565,100.606,100.291,100.555,72826,101.934
2016.08.26,100.555,101.934,100.052,101.795,112340,102.034
2016.08.28,101.986,102.034,101.823,101.908,9936,102.383
2016.08.29,101.908,102.383,101.77,101.825,90778,103.125
2016.08.30,101.826,103.125,101.742,102.876,94727,103.522
2016.08.31,102.872,103.522,102.85,103.306,109860,103.989
2016.09.01,103.307,103.989,103.051,103.245,114221,104.311
2016.09.02,103.242,104.311,102.791,104.013,128764,104.122
2016.09.04,104.048,104.122,103.907,103.923,6013,104.035
2016.09.05,103.92,104.035,103.136,103.495,95306,103.797
2016.09.06,103.497,103.797,101.237,101.578,131892,101.848
2016.09.07,101.578,101.848,101.194,101.828,114092,102.588
2016.09.08,101.832,102.588,101.401,102.293,128650,103.047
2016.09.09,102.292,103.047,101.958,102.677,124530,102.616
2016.09.11,102.586,102.616,102.297,102.462,8675,102.658
2016.09.12,102.462,102.658,101.558,101.727,142699,102.737
2016.09.13,101.727,102.737,101.411,102.489,144630,103.348
2016.09.14,102.489,103.348,102.239,102.544,137945,102.747
2016.09.15,102.545,102.747,101.728,101.978,141933,102.452
2016.09.16,101.981,102.452,101.764,102.268,112765,102.404
2016.09.18,102.188,102.404,102.15,102.309,9287,102.363
2016.09.19,102.309,102.363,101.57,101.891,99214,102.054
2016.09.20,101.892,102.054,101.487,101.603,108432,102.777
2016.09.21,101.604,102.777,100.235,100.383,206053,100.921
2016.09.22,100.386,100.921,100.09,100.825,119618,101.236
2016.09.23,100.825,101.236,100.663,101.002,114961,101.045
2016.09.25,101.038,101.045,100.841,100.909,4813,101.07
2016.09.26,100.91,101.07,100.239,100.367,101343,100.977
2016.09.27,100.372,100.977,100.076,100.481,119707,101.005
2016.09.28,100.484,101.005,100.401,100.931,105587,101.831
2016.09.29,100.934,101.831,100.827,101.189,119114,101.768
2016.09.30,101.189,101.768,100.732,101.369,117735,101.579
2016.10.02,101.261,101.579,101.242,101.524,8086,101.846
2016.10.03,101.529,101.846,101.201,101.827,85414,102.956
2016.10.04,101.825,102.956,101.812,102.861,126869,103.658
2016.10.05,102.861,103.658,102.66,103.44,104340,104.153
2016.10.06,103.438,104.153,103.339,103.745,110227,103.977
2016.10.07,103.747,103.977,102.847,102.946,130015,103.203
2016.10.09,103.201,103.203,102.938,103.028,9443,103.794
2016.10.10,103.041,103.794,102.815,103.71,74580,104.046
2016.10.11,103.71,104.046,103.163,103.346,121831,104.471
2016.10.12,103.347,104.471,103.285,104.293,112050,104.624
2016.10.13,104.294,104.624,103.322,103.716,132450,104.467
2016.10.14,103.727,104.467,103.623,104.162,128949,104.357
2016.10.16,104.302,104.357,104.031,104.033,7016,104.36
2016.10.17,104.033,104.36,103.754,103.847,109742,104.192
2016.10.18,103.846,104.192,103.67,103.854,108626,103.939
2016.10.19,103.855,103.939,103.155,103.383,100340,104.159
2016.10.20,103.385,104.159,103.385,104.102,112646,104.176
2016.10.21,104.102,104.176,103.498,103.805,91301,103.972
2016.10.23,103.813,103.972,103.803,103.908,8677,104.365
2016.10.24,103.907,104.365,103.726,104.315,94204,104.853
2016.10.25,104.313,104.853,104.062,104.172,107458,104.662
2016.10.26,104.167,104.662,104.015,104.553,104356,105.324
2016.10.27,104.559,105.324,104.286,105.197,116177,105.507
2016.10.28,105.199,105.507,104.443,104.763,129862,104.657
2016.10.30,104.417,104.657,104.415,104.547,9768,105.237
2016.10.31,104.549,105.237,104.499,104.816,102061,105.106
2016.11.01,104.815,105.106,103.804,104.07,143797,104.157
2016.11.02,104.08,104.157,103.024,103.375,161994,103.431
2016.11.03,103.377,103.431,102.554,103.054,146046,103.35
2016.11.04,103.053,103.35,102.821,103.08,132071,104.488
2016.11.06,103.804,104.488,103.773,104.165,12646,104.637
2016.11.07,104.17,104.637,103.844,104.461,124689,105.22
2016.11.08,104.464,105.22,104.301,104.975,127734,105.874
2016.11.09,104.976,105.874,101.181,105.779,376585,106.939
2016.11.10,105.779,106.939,104.956,106.798,257514,106.924
2016.11.11,106.801,106.924,106.022,106.666,196131,106.892
2016.11.13,106.85,106.892,106.726,106.874,10989,108.533
2016.11.14,106.877,108.533,106.836,108.202,201805,109.324
2016.11.15,108.205,109.324,107.772,108.991,78408,109.746
2016.11.16,108.992,109.746,108.609,108.78,161278,110.319
2016.11.17,108.783,110.319,108.558,110.218,172950,110.942
2016.11.18,110.221,110.942,109.805,110.903,173693,111.118
2016.11.20,110.937,111.118,110.884,110.948,12358,111.343
2016.11.21,110.951,111.343,110.447,110.645,183085,111.332
2016.11.22,110.648,111.332,110.259,110.969,166484,112.949
2016.11.23,110.969,112.949,110.86,112.545,154591,113.508
2016.11.24,112.546,113.508,112.403,113.252,136565,113.888
2016.11.25,113.254,113.888,112.55,112.98,179443,112.963
2016.11.27,112.919,112.963,112.578,112.633,7458,112.787
2016.11.28,112.634,112.787,111.348,111.645,187063,113.316
2016.11.29,111.647,113.316,111.647,112.454,167955,114.8
2016.11.30,112.46,114.8,112.046,114.66,207258,114.713
2016.12.01,114.66,114.713,113.824,113.907,195540,114.193
2016.12.02,113.915,114.193,113.318,113.538,162085,113.555
2016.12.04,112.922,113.555,112.863,113.511,19856,114.764
2016.12.05,113.516,114.764,113.164,113.865,189375,114.162
2016.12.06,113.865,114.162,113.511,114.03,135796,114.396
2016.12.07,114.034,114.396,113.418,113.723,128489,114.352
2016.12.08,113.726,114.352,113.121,114.049,72004,115.342
2016.12.09,114.053,115.342,114.001,115.242,166420,115.536
2016.12.11,115.398,115.536,115.355,115.423,8785,116.113
2016.12.12,115.422,116.113,114.726,114.985,163746,115.481
2016.12.13,114.985,115.481,114.78,115.207,146670,117.371
2016.12.14,115.208,117.371,114.778,117.18,166362,118.641
2016.12.15,117.184,118.641,117.174,118.241,236108,118.417
2016.12.16,118.242,118.417,117.475,117.956,172681,117.959
2016.12.18,117.949,117.959,117.705,117.797,12127,117.832
2016.12.19,117.799,117.832,116.552,117.01,160878,118.216
2016.12.20,117.019,118.216,116.98,117.822,157995,118.043
2016.12.21,117.821,118.043,117.097,117.61,130946,117.852
2016.12.22,117.609,117.852,117.259,117.518,123150,117.554
2016.12.23,117.517,117.554,117.178,117.34,84773,117.246
2016.12.26,117.109,117.246,117.096,117.197,10801,117.608
2016.12.27,117.197,117.608,117.193,117.471,93916,117.803
2016.12.28,117.472,117.803,116.822,117.059,114608,117.062
2016.12.29,117.062,117.062,116.051,116.314,150482,117.17
2016.12.30,116.32,117.17,116.12,117.046,176197,117.504
2017.01.02,117.303,117.504,117.205,117.427,11262,118.606
2017.01.03,117.455,118.606,117.221,117.631,89641,118.185
2017.01.04,117.632,118.185,117.054,117.134,92798,117.134
2017.01.05,117.134,117.134,115.069,115.335,125201,117.18
2017.01.06,115.338,117.18,115.242,116.95,96908,117.233
2017.01.08,117.04,117.233,117.04,117.149,3130,117.532
2017.01.09,117.15,117.532,115.704,115.987,85797,116.344
2017.01.10,115.984,116.344,115.199,115.869,100786,116.864
2017.01.11,115.867,116.864,114.243,115.093,125022,115.239
2017.01.12,115.094,115.239,113.756,114.663,126308,115.446
2017.01.13,114.67,115.446,114.172,114.354,102320,114.467
2017.01.15,114.445,114.467,114.098,114.222,4650,114.453
2017.01.16,114.219,114.453,113.631,114.159,85660,114.283
2017.01.17,114.161,114.283,112.57,112.892,123816,114.84
2017.01.18,112.892,114.84,112.641,114.715,105491,115.617
2017.01.19,114.713,115.617,114.401,114.939,113944,115.385
2017.01.20,114.935,115.385,114.21,114.564,110422,114.423
2017.01.22,114.368,114.423,113.759,113.798,4853,114.078
2017.01.23,113.805,114.078,112.523,112.78,114335,113.989
2017.01.24,112.783,113.989,112.554,113.864,98855,113.982
2017.01.25,113.856,113.982,113.035,113.274,103670,114.855
2017.01.26,113.271,114.855,113.049,114.422,100683,115.374
2017.01.27,114.422,115.374,114.391,115.068,86372,114.952
2017.01.29,114.867,114.952,114.573,114.651,4995,114.935
2017.01.30,114.652,114.935,113.449,113.683,95140,113.963
2017.01.31,113.676,113.963,112.081,112.775,117614,113.952
2017.02.01,112.772,113.952,112.743,113.287,101194,113.297
2017.02.02,113.296,113.297,112.052,112.809,103257,113.471
2017.02.03,112.81,113.471,112.315,112.56,92819,112.705
2017.02.05,112.524,112.705,112.476,112.647,4038,112.775
2017.02.06,112.643,112.775,111.622,111.828,91846,112.576
2017.02.07,111.824,112.576,111.593,112.38,89677,112.544
2017.02.08,112.386,112.544,111.632,111.967,93005,113.47
2017.02.09,111.966,113.47,111.887,113.43,87427,113.854
2017.02.10,113.429,113.854,112.859,113.209,83664,113.968
2017.02.12,113.533,113.968,113.513,113.926,4137,114.166
2017.02.13,113.927,114.166,113.435,113.685,77101,114.498
2017.02.14,113.683,114.498,113.25,114.289,87396,114.957
2017.02.15,114.289,114.957,113.865,114.125,85168,114.162
2017.02.16,114.125,114.162,113.081,113.317,87583,113.501
2017.02.17,113.318,113.501,112.619,112.82,81341,112.983
2017.02.19,112.891,112.983,112.791,112.919,3233,113.298
2017.02.20,112.919,113.298,112.835,113.272,54778,113.778
2017.02.21,113.272,113.778,113.24,113.672,73651,113.678
2017.02.22,113.672,113.678,112.907,113.405,87381,113.426
2017.02.23,113.412,113.426,112.55,112.697,76958,112.956
2017.02.24,112.697,112.956,111.934,112.115,75384,112.316
2017.02.26,112.183,112.316,112.154,112.181,6106,112.84
2017.02.27,112.181,112.84,111.919,112.745,77281,113.114
2017.02.28,112.745,113.114,111.69,113.095,85605,114.143
2017.03.01,113.095,114.143,112.767,114.126,101086,114.591
2017.03.02,114.121,114.591,113.831,114.353,77980,114.747
2017.03.03,114.353,114.747,113.811,113.981,82642,114.134
2017.03.05,114.018,114.134,113.797,113.824,3482,114.103
2017.03.06,113.818,114.103,113.559,113.903,65738,114.154
2017.03.07,113.904,114.154,113.729,113.92,61697,114.757
2017.03.08,113.919,114.757,113.607,114.412,74855,115.193
2017.03.09,114.414,115.193,114.364,115.141,91596,115.504
2017.03.10,115.14,115.504,114.655,114.727,83290,114.882
2017.03.12,114.753,114.882,114.728,114.879,2860,114.954
2017.03.13,114.877,114.954,114.483,114.945,211028,115.196
2017.03.14,114.943,115.196,114.519,114.691,207379,114.886
2017.03.15,114.69,114.886,113.176,113.445,265040,113.539
2017.03.16,113.446,113.539,112.904,113.344,271356,113.493
2017.03.17,113.343,113.493,112.565,112.64,188507,112.757
2017.03.19,112.627,112.757,112.622,112.734,3868,112.898
2017.03.20,112.735,112.898,112.457,112.533,146791,112.868
2017.03.21,112.532,112.868,111.432,111.499,282838,111.77
2017.03.22,111.5,111.77,110.734,111.292,326718,111.581
2017.03.23,111.291,111.581,110.629,111.033,319179,111.482
2017.03.24,111.033,111.482,110.628,111.296,271882,111.002
2017.03.26,110.959,111.002,110.527,110.57,12111,110.719
2017.03.27,110.57,110.719,110.108,110.622,252365,111.202
2017.03.28,110.622,111.202,110.179,111.123,229954,111.316
2017.03.29,111.123,111.316,110.717,111.096,233275,111.946
2017.03.30,111.098,111.946,110.942,111.819,239336,112.199
2017.03.31,111.819,112.199,111.243,111.388,248800,111.501
2017.04.02,111.401,111.501,111.297,111.33,4691,111.59
2017.04.03,111.329,111.59,110.839,110.872,228762,110.874
2017.04.04,110.874,110.874,110.27,110.822,264074,111.457
2017.04.05,110.823,111.457,110.389,110.499,285403,111.142
2017.04.06,110.498,111.142,110.29,110.845,263498,111.367
2017.04.07,110.845,111.367,110.132,111.06,374032,111.333
2017.04.09,111.013,111.333,111.009,111.299,8880,111.581
2017.04.10,111.299,111.581,110.659,110.754,197395,110.848
2017.04.11,110.755,110.848,109.535,109.672,257938,109.869
2017.04.12,109.671,109.869,108.908,109.057,279096,109.395
2017.04.13,109.057,109.395,108.726,109.14,254537,109.223
2017.04.14,109.139,109.223,108.547,108.563,98524,108.816
2017.04.16,108.608,108.816,108.576,108.6,10576,109.076
2017.04.17,108.598,109.076,108.133,109.034,161924,109.222
2017.04.18,109.036,109.222,108.322,108.439,202777,109.182
2017.04.19,108.438,109.182,108.38,108.913,195436,109.49
2017.04.20,108.912,109.49,108.72,109.385,188442,109.424
2017.04.21,109.385,109.424,108.882,109.073,161620,110.512
2017.04.23,110.476,110.512,109.988,110.043,19015,110.347
2017.04.24,110.043,110.347,109.659,109.822,186217,111.189
2017.04.25,109.822,111.189,109.594,110.984,125508,111.778
2017.04.26,110.983,111.778,110.872,111.201,234596,111.601
2017.04.27,111.198,111.601,111.044,111.257,187205,111.718
2017.04.28,111.256,111.718,111.072,111.518,160797,111.46
2017.04.30,111.023,111.46,111.023,111.296,6046,111.948
2017.05.01,111.296,111.948,111.206,111.867,143153,112.307
2017.05.02,111.867,112.307,111.78,111.971,160402,112.823
2017.05.03,111.97,112.823,111.969,112.704,156426,113.049
2017.05.04,112.706,113.049,112.319,112.524,189915,112.807
2017.05.05,112.523,112.807,112.089,112.599,170347,112.962
2017.05.07,112.932,112.962,112.771,112.827,7629,113.295
2017.05.08,112.826,113.295,112.396,113.267,163230,114.328
2017.05.09,113.267,114.328,113.134,113.716,170125,114.37
2017.05.10,113.716,114.37,113.626,114.312,170275,114.367
2017.05.11,114.311,114.367,113.458,113.76,156700,113.954
2017.05.12,113.759,113.954,113.2,113.346,151082,113.31
2017.05.14,113.179,113.31,113.165,113.309,8563,113.855
2017.05.15,113.311,113.855,113.227,113.642,133481,113.774
2017.05.16,113.642,113.774,112.772,112.812,159320,112.848
2017.05.17,112.812,112.848,110.525,110.942,287156,111.742
2017.05.18,110.936,111.742,110.237,111.493,357434,111.702
2017.05.19,111.494,111.702,111.041,111.209,246809,111.312
2017.05.21,111.093,111.312,111.07,111.263,1854,111.606
2017.05.22,111.263,111.606,110.931,111.1,142429,111.859
2017.05.23,111.1,111.859,110.86,111.78,243595,112.13
2017.05.24,111.783,112.13,111.479,111.63,215164,111.953
2017.05.25,111.625,111.953,111.512,111.774,182100,111.807
2017.05.26,111.774,111.807,110.879,111.319,184532,111.322
2017.05.28,111.175,111.322,111.154,111.214,9029,111.469
2017.05.29,111.214,111.469,111.188,111.227,107220,111.289
2017.05.30,111.232,111.289,110.664,110.865,188539,111.227
2017.05.31,110.867,111.227,110.483,110.831,196947,111.482
2017.06.01,110.832,111.482,110.713,111.389,189022,111.711
2017.06.02,111.389,111.711,110.331,110.424,220139,110.559
2017.06.04,110.374,110.559,110.374,110.476,2083,110.733
2017.06.05,110.475,110.733,110.31,110.467,122617,110.466
2017.06.06,110.466,110.466,109.227,109.408,200172,109.885
2017.06.07,109.41,109.885,109.117,109.741,202961,110.387
2017.06.08,109.74,110.387,109.379,110.016,249605,110.812
2017.06.09,110.016,110.812,109.816,110.311,242924,110.439
2017.06.11,110.283,110.439,110.283,110.372,4023,110.38
2017.06.12,110.371,110.38,109.634,109.835,192170,110.273
2017.06.13,109.834,110.273,109.834,110.064,137651,110.343
2017.06.14,110.064,110.343,108.82,109.343,254211,110.979
2017.06.15,109.344,110.979,109.271,110.862,243419,111.417
2017.06.16,110.862,111.417,110.646,110.859,191286,110.905
2017.06.18,110.865,110.905,110.727,110.852,7441,111.69
2017.06.19,110.852,111.69,110.845,111.641,152663,111.787
2017.06.20,111.64,111.787,111.308,111.38,177185,111.74
2017.06.21,111.379,111.74,111.067,111.364,189769,111.447
2017.06.22,111.364,111.447,110.951,111.284,184609,111.432
2017.06.23,111.285,111.432,111.152,111.255,132589,111.311
2017.06.25,111.11,111.311,111.084,111.219,1557,111.942
2017.06.26,111.22,111.942,111.211,111.863,58887,112.465
2017.06.27,111.865,112.465,111.462,112.243,72256,112.415
2017.06.28,112.243,112.415,111.829,112.332,73407,112.924
2017.06.29,112.335,112.924,111.814,111.962,78786,112.601
2017.06.30,111.962,112.601,111.734,112.408,74351,112.343
2017.07.02,112.132,112.343,112.132,112.278,2224,113.472
2017.07.03,112.277,113.472,112.198,113.324,136435,113.403
2017.07.04,113.324,113.403,112.74,113.054,165740,113.686
2017.07.05,113.055,113.686,112.826,113.117,202284,113.472
2017.07.06,113.117,113.472,112.887,113.122,203835,114.178
2017.07.07,113.122,114.178,113.104,113.911,184569,114.066
2017.07.09,113.931,114.066,113.878,114.014,10034,114.301
2017.07.10,114.013,114.301,113.907,114.065,146970,114.496
2017.07.11,114.061,114.496,113.719,113.902,172841,113.905
2017.07.12,113.904,113.905,112.928,113.304,190448,113.528
2017.07.13,113.307,113.528,112.861,113.365,184219,113.578
2017.07.14,113.364,113.578,112.265,112.516,156849,112.621
2017.07.16,112.492,112.621,112.461,112.571,10724,112.868
2017.07.17,112.571,112.868,112.329,112.603,152259,112.66
2017.07.18,112.604,112.66,111.685,112.075,213337,112.234
2017.07.19,112.076,112.234,111.554,111.892,170624,112.419
2017.07.20,111.892,112.419,111.481,111.881,213849,112.079
2017.07.21,111.881,112.079,111.013,111.124,168680,111.188
2017.07.23,111.112,111.188,111.081,111.122,6660,111.319
2017.07.24,111.112,111.319,110.622,111.199,176726,111.958
2017.07.25,111.199,111.958,110.829,111.876,191546,112.2
2017.07.26,111.875,112.2,111.057,111.12,213537,111.712
2017.07.27,111.119,111.712,110.781,111.238,274956,111.287
2017.07.28,111.237,111.287,110.549,110.695,235944,110.675
2017.07.30,110.625,110.675,110.495,110.536,8164,110.773
2017.07.31,110.536,110.773,110.213,110.302,203829,110.59
2017.08.01,110.303,110.59,109.921,110.374,223946,110.985
2017.08.02,110.376,110.985,110.285,110.713,212179,110.828
2017.08.03,110.713,110.828,109.859,109.964,213006,111.051
2017.08.04,109.964,111.051,109.845,110.674,182784,110.803
2017.08.06,110.697,110.803,110.685,110.782,11125,110.919
2017.08.07,110.784,110.919,110.646,110.752,133908,110.83
2017.08.08,110.752,110.83,110.071,110.111,156035,110.168
2017.08.09,110.112,110.168,109.56,109.942,198473,110.18
2017.08.10,109.944,110.18,109.108,109.157,214082,109.406
2017.08.11,109.158,109.406,108.739,109.189,202673,109.217
2017.08.13,109.086,109.217,109.048,109.14,5078,109.797
2017.08.14,109.14,109.797,109.109,109.739,196165,110.849
2017.08.15,109.739,110.849,109.706,110.632,210799,110.948
2017.08.16,110.631,110.948,110.029,110.093,201295,110.371
2017.08.17,110.094,110.371,109.368,109.482,257351,109.599
2017.08.18,109.481,109.599,108.604,109.2,264490,109.41
2017.08.20,109.324,109.41,109.248,109.397,6582,109.422
2017.08.21,109.397,109.422,108.638,109.038,203198,109.758
2017.08.22,109.039,109.758,108.893,109.683,160457,109.825
2017.08.23,109.684,109.825,108.848,108.93,196680,109.604
2017.08.24,108.931,109.604,108.861,109.575,188895,109.833
2017.08.25,109.577,109.833,109.114,109.335,179030,109.298
2017.08.27,109.188,109.298,109.176,109.265,6959,109.414
2017.08.28,109.264,109.414,108.334,108.637,185702,109.9
2017.08.29,108.637,109.9,108.269,109.569,295561,110.44
2017.08.30,109.572,110.44,109.568,110.29,194775,110.671
2017.08.31,110.29,110.671,109.881,110.054,204551,110.457
2017.09.01,110.055,110.457,109.567,110.238,160393,109.899
2017.09.03,109.559,109.899,109.543,109.829,11782,109.935
2017.09.04,109.828,109.935,109.383,109.669,137926,109.833
2017.09.05,109.669,109.833,108.513,108.582,227691,109.397
2017.09.06,108.583,109.397,108.453,109.179,206214,109.248
2017.09.07,109.179,109.248,108.047,108.43,215059,108.486
2017.09.08,108.429,108.486,107.321,107.848,246703,108.492
2017.09.10,108.143,108.492,108.129,108.345,11157,109.505
2017.09.11,108.345,109.505,108.166,109.27,170902,110.253
2017.09.12,109.27,110.253,109.269,110.222,164240,110.691
2017.09.13,110.221,110.691,109.904,110.496,165095,111.041
2017.09.14,110.495,111.041,109.551,109.943,193817,111.334
2017.09.15,109.942,111.334,109.892,110.822,201610,111.174
2017.09.17,111.049,111.174,110.995,111.033,7078,111.663
2017.09.18,111.035,111.663,111.022,111.485,170268,111.881
2017.09.19,111.485,111.881,111.205,111.558,198042,112.532
2017.09.20,111.558,112.532,111.116,112.369,162954,112.716
2017.09.21,112.368,112.716,112.135,112.463,159011,112.555
2017.09.22,112.463,112.555,111.654,111.978,148154,112.387
2017.09.24,112.213,112.387,112.119,112.341,5788,112.53
2017.09.25,112.341,112.53,111.474,111.722,164751,112.475
2017.09.26,111.723,112.475,111.498,112.264,153005,113.257
2017.09.27,112.265,113.257,112.265,112.889,192373,113.206
2017.09.28,112.881,113.206,112.253,112.405,170414,112.735
2017.09.29,112.405,112.735,112.214,112.461,138428,112.698
2017.10.01,112.502,112.698,112.449,112.63,5150,113.059
2017.10.02,112.629,113.059,112.533,112.672,144259,113.195
2017.10.03,112.67,113.195,112.669,112.824,131432,112.938
2017.10.04,112.824,112.938,112.324,112.763,131579,112.918
2017.10.05,112.764,112.918,112.414,112.808,115501,113.439
2017.10.06,112.808,113.439,112.606,112.654,131406,112.673
2017.10.08,112.508,112.673,112.33,112.496,8114,112.745
2017.10.09,112.497,112.745,112.485,112.68,88844,112.827
2017.10.10,112.68,112.827,111.992,112.375,130149,112.585
2017.10.11,112.376,112.585,112.081,112.487,132286,112.504
2017.10.12,112.488,112.504,112.126,112.258,116847,112.305
2017.10.13,112.258,112.305,111.689,111.846,122321,111.977
2017.10.15,111.785,111.977,111.784,111.931,4925,112.29
2017.10.16,111.932,112.29,111.652,112.174,102492,112.48
2017.10.17,112.174,112.48,112.038,112.174,115559,113.091
2017.10.18,112.174,113.091,112.136,113.088,115978,113.147
2017.10.19,113.085,113.147,112.297,112.59,146669,113.569
2017.10.20,112.591,113.569,112.559,113.506,143876,113.948
2017.10.22,113.846,113.948,113.787,113.882,6348,114.099
2017.10.23,113.881,114.099,113.244,113.365,139332,114.009
2017.10.24,113.364,114.009,113.251,113.972,147451,114.243
2017.10.25,113.972,114.243,113.483,113.627,174730,114.1
2017.10.26,113.626,114.1,113.343,114.098,150526,114.452
2017.10.27,114.096,114.452,113.645,113.695,148198,113.804
2017.10.29,113.721,113.804,113.685,113.742,5437,113.835
2017.10.30,113.741,113.835,113.028,113.136,128861,113.732
2017.10.31,113.136,113.732,112.959,113.64,126028,114.281
2017.11.01,113.641,114.281,113.629,114.157,144499,114.217
2017.11.02,114.157,114.217,113.542,114.033,159990,114.426
2017.11.03,114.034,114.426,113.636,114.082,111112,114.207
2017.11.05,114.038,114.207,114.038,114.171,9753,114.734
2017.11.06,114.172,114.734,113.697,113.77,132740,114.343
2017.11.07,113.77,114.343,113.657,113.75,132706,113.97
2017.11.08,113.751,113.97,113.396,113.911,122448,114.069
2017.11.09,113.915,114.069,113.092,113.359,189304,113.635
2017.11.10,113.357,113.635,113.22,113.508,133264,113.707
2017.11.12,113.5,113.707,113.478,113.697,11870,113.714
2017.11.13,113.698,113.714,113.246,113.605,117711,113.911
2017.11.14,113.606,113.911,113.31,113.417,137844,113.496
2017.11.15,113.418,113.496,112.48,112.764,189547,113.33
2017.11.16,112.764,113.33,112.738,113.045,143150,113.049
2017.11.17,113.044,113.049,111.946,112.173,153670,112.196
2017.11.19,112.137,112.196,111.887,112.022,16290,112.719
2017.11.20,112.021,112.719,111.949,112.556,149718,112.704
2017.11.21,112.555,112.704,112.176,112.338,137634,112.354
2017.11.22,112.338,112.354,111.143,111.283,142003,111.381
2017.11.23,111.283,111.381,111.068,111.265,99029,111.623
2017.11.24,111.264,111.623,111.253,111.509,118953,111.691
2017.11.26,111.494,111.691,111.494,111.662,8455,111.662
2017.11.27,111.662,111.662,110.842,111.137,144835,111.659
2017.11.28,111.137,111.659,110.933,111.631,166204,112.148
2017.11.29,111.631,112.148,111.376,112.008,164556,112.694
2017.11.30,112.008,112.694,111.737,112.587,169884,112.875
2017.12.01,112.586,112.875,111.411,112.172,194438,112.895
2017.12.03,112.735,112.895,112.653,112.891,19047,113.089
2017.12.04,112.89,113.089,112.365,112.497,163547,112.866
2017.12.05,112.495,112.866,112.378,112.466,145258,112.533
2017.12.06,112.468,112.533,111.994,112.308,156131,113.211
2017.12.07,112.308,113.211,112.308,113.206,132772,113.588
2017.12.08,113.206,113.588,113.111,113.473,116137,113.632
2017.12.10,113.542,113.632,113.51,113.565,16448,113.691
2017.12.11,113.565,113.691,113.243,113.548,107798,113.751
2017.12.12,113.548,113.751,113.372,113.536,90627,113.539
2017.12.13,113.537,113.539,112.463,112.768,123327,112.882
2017.12.14,112.768,112.882,112.065,112.392,127528,112.744
2017.12.15,112.395,112.744,112.031,112.614,115608,112.747
2017.12.17,112.712,112.747,112.407,112.727,16755,112.831
2017.12.18,112.728,112.831,112.311,112.575,102057,113.079
2017.12.19,112.576,113.079,112.511,113.005,94840,113.466
2017.12.20,113.002,113.466,112.858,113.252,106795,113.637
2017.12.21,113.254,113.637,113.202,113.317,97135,113.447
2017.12.22,113.316,113.447,113.253,113.285,80484,113.33
2017.12.25,113.263,113.33,113.242,113.31,4153,113.353
2017.12.26,113.31,113.353,113.119,113.21,73536,113.377
2017.12.27,113.21,113.377,113.149,113.221,109096,113.266
2017.12.28,113.222,113.266,112.665,112.878,94476,112.97
2017.12.29,112.881,112.97,112.474,112.679,88626,112.789
2018.01.01,112.598,112.789,112.597,112.772,6539,112.792
2018.01.02,112.774,112.792,112.055,112.256,93184,112.624
2018.01.03,112.256,112.624,112.191,112.608,87948,112.864
2018.01.04,112.608,112.864,112.489,112.803,104061,113.308
2018.01.05,112.804,113.308,112.725,113.056,95868,113.181
2018.01.07,113.128,113.181,113.014,113.159,8529,113.387
2018.01.08,113.159,113.387,112.882,113.149,81179,113.18
2018.01.09,113.148,113.18,112.367,112.777,115429,112.784
2018.01.10,112.777,112.784,111.27,111.46,143082,111.875
2018.01.11,111.46,111.875,111.044,111.285,130788,111.695
2018.01.12,111.285,111.695,110.916,111.041,135734,111.166
2018.01.14,111.091,111.166,110.977,111.141,8544,111.186
2018.01.15,111.142,111.186,110.329,110.619,116595,110.984
2018.01.16,110.618,110.984,110.246,110.396,141154,111.392
2018.01.17,110.396,111.392,110.194,111.354,154095,111.482
2018.01.18,111.354,111.482,110.696,111.039,146540,111.13
